loss,mae
0.05928659439086914,0.20317789912223816
0.053894754499197006,0.172362819314003
0.047770772129297256,0.1654158979654312
0.04002892225980759,0.1503024846315384
0.05490584671497345,0.18253493309020996
0.053652193397283554,0.16976980865001678
0.056653041392564774,0.17852410674095154
0.06156472489237785,0.1618369072675705
0.06758914887905121,0.18603457510471344
0.052765775471925735,0.16029174625873566
0.04847675561904907,0.1661694049835205
0.05461730808019638,0.16220153868198395
0.05867667496204376,0.17419220507144928
0.05710078775882721,0.18337225914001465
0.056397780776023865,0.16744685173034668
0.06896276772022247,0.1854638010263443
0.04443962499499321,0.17110399901866913
0.045697152614593506,0.16749708354473114
0.06964178383350372,0.19420820474624634
0.04445989802479744,0.15736259520053864
0.05252160131931305,0.16428881883621216
0.0483638197183609,0.1619451642036438
0.055188342928886414,0.17454060912132263
0.045946765691041946,0.15627843141555786
0.053004149347543716,0.1756695955991745
0.055935874581336975,0.17570027709007263
0.05047261342406273,0.1653256118297577
0.06806318461894989,0.18917173147201538
0.053024906665086746,0.17216314375400543
0.055897459387779236,0.17775249481201172
0.04508429393172264,0.15294840931892395
0.06225282698869705,0.18317103385925293
0.05477629601955414,0.16327732801437378
0.05140780657529831,0.1688394844532013
0.05845346674323082,0.17455905675888062
0.046471260488033295,0.15170776844024658
0.060632213950157166,0.1765749454498291
0.0626768097281456,0.169688880443573
0.058016810566186905,0.16677430272102356
0.06425297260284424,0.1932273954153061
0.06076900288462639,0.18006740510463715
0.058191929012537,0.1829233467578888
0.07233467698097229,0.20389485359191895
0.046730153262615204,0.15563350915908813
0.05952323228120804,0.17903757095336914
0.05087767168879509,0.1697835922241211
0.049888476729393005,0.1647723913192749
0.052553433924913406,0.17600131034851074
0.06300035119056702,0.195387065410614
0.05881026014685631,0.19483262300491333
0.05176883935928345,0.16768401861190796
0.04635688662528992,0.15482045710086823
0.05576426535844803,0.17110969126224518
0.04251500964164734,0.1480156034231186
0.02910042181611061,0.13801227509975433
0.04476650059223175,0.15927675366401672
0.04523489624261856,0.1571636199951172
0.034627515822649,0.12710466980934143
0.046492449939250946,0.17060059309005737
0.05204226076602936,0.16389025747776031
0.048749666661024094,0.16653336584568024
0.04067223146557808,0.14300227165222168
0.04686233028769493,0.162190780043602
0.05516364797949791,0.18048888444900513
0.06960728764533997,0.1922895610332489
0.07297786325216293,0.18543872237205505
0.05691026896238327,0.17734163999557495
0.046142980456352234,0.1771271526813507
0.058652885258197784,0.15427350997924805
0.049172110855579376,0.1513247936964035
0.05683297663927078,0.17991293966770172
0.04326586425304413,0.14758576452732086
0.046992525458335876,0.15884168446063995
0.05578591302037239,0.16380296647548676
0.060140058398246765,0.17426685988903046
0.04728575050830841,0.15482854843139648
0.06208805739879608,0.17693296074867249
0.04923977330327034,0.15933319926261902
0.04078168421983719,0.16041463613510132
0.060738690197467804,0.17792046070098877
0.05512160807847977,0.1737731695175171
0.06336238235235214,0.17855435609817505
0.0326237790286541,0.1303868293762207
0.03169906884431839,0.13223017752170563
0.0461326465010643,0.15208472311496735
0.036222103983163834,0.1216336339712143
0.038880616426467896,0.14584442973136902
0.05250944197177887,0.15933670103549957
0.03203084319829941,0.14449217915534973
0.04761496186256409,0.14380455017089844
0.059998154640197754,0.18485882878303528
0.04246814176440239,0.15528056025505066
0.055531084537506104,0.18249978125095367
0.053127553313970566,0.17207391560077667
0.05940370261669159,0.17889812588691711
0.061683058738708496,0.18249720335006714
0.05181272327899933,0.16773970425128937
0.062296364456415176,0.17859067022800446
0.048675425350666046,0.15029875934123993
0.065095454454422,0.18496929109096527
0.04693068936467171,0.17219166457653046
0.06381735950708389,0.18307849764823914
0.045242682099342346,0.1531701683998108
0.05081314221024513,0.1710110753774643
0.04175282269716263,0.14867228269577026
0.0419161319732666,0.14927805960178375
0.05178966745734215,0.1673472672700882
0.053019504994153976,0.16280825436115265
0.06773386895656586,0.19408529996871948
0.05730051547288895,0.17788179218769073
0.05496672913432121,0.18819931149482727
0.049615371972322464,0.16442802548408508
0.049034327268600464,0.1693364828824997
0.0415908582508564,0.14802667498588562
0.05393722280859947,0.16399860382080078
0.05140356719493866,0.18367049098014832
0.0452716089785099,0.15734630823135376
0.05222049728035927,0.17767629027366638
0.054000869393348694,0.16532206535339355
0.05565071105957031,0.18134447932243347
0.04188774153590202,0.15601041913032532
0.05314183607697487,0.17167533934116364
0.05246694013476372,0.16643622517585754
0.037069253623485565,0.14273834228515625
0.04449329152703285,0.15499624609947205
0.04759378731250763,0.16197267174720764
0.03033311851322651,0.13731257617473602
0.0469137579202652,0.1585039645433426
0.03754608333110809,0.1601622998714447
0.0360393188893795,0.15027958154678345
0.039989396929740906,0.15900664031505585
0.03475674241781235,0.14984212815761566
0.06511682271957397,0.18693983554840088
0.0434466153383255,0.16038399934768677
0.05218610167503357,0.1660168319940567
0.03394702821969986,0.13703756034374237
0.048385098576545715,0.16110211610794067
0.03614616021513939,0.14517450332641602
0.03953786566853523,0.14950457215309143
0.03566672280430794,0.14519086480140686
0.036164090037345886,0.145431786775589
0.03935371711850166,0.13637378811836243
0.05030437186360359,0.15080195665359497
0.04391311854124069,0.14455167949199677
0.04869097098708153,0.16645939648151398
0.03809679299592972,0.13744419813156128
0.03465871512889862,0.1351740062236786
0.04687109962105751,0.15851575136184692
0.049562856554985046,0.14966024458408356
0.038852665573358536,0.1562928557395935
0.05386649817228317,0.17809808254241943
0.046960338950157166,0.14932562410831451
0.05170010030269623,0.1628129929304123
0.05065564438700676,0.1619357317686081
0.0393252819776535,0.1420445293188095
0.051661789417266846,0.16826850175857544
0.038403499871492386,0.14288410544395447
0.042542628943920135,0.1487468034029007
0.038920726627111435,0.13241782784461975
0.049392178654670715,0.16967248916625977
0.05368949472904205,0.18463586270809174
0.04429301247000694,0.15400153398513794
0.04405602812767029,0.1476973295211792
0.04028089717030525,0.153310164809227
0.05922926217317581,0.19329242408275604
0.03734533116221428,0.13329598307609558
0.05443238839507103,0.17152275145053864
0.04289988800883293,0.15396708250045776
0.026619914919137955,0.10969604551792145
0.043870195746421814,0.16400198638439178
0.03649185597896576,0.12832552194595337
0.04883161187171936,0.1695595383644104
0.03581453114748001,0.12934857606887817
0.04647831246256828,0.1613575518131256
0.03325238823890686,0.12968257069587708
0.049512024968862534,0.1616697609424591
0.043363768607378006,0.15817278623580933
0.034063681960105896,0.1344553828239441
0.04505085200071335,0.15199843049049377
0.032957740128040314,0.1335759460926056
0.04079250991344452,0.15536075830459595
0.05196717754006386,0.16811761260032654
0.0414116196334362,0.1540158987045288
0.044044092297554016,0.15368877351284027
0.04581219330430031,0.1663627028465271
0.042724620550870895,0.1587693691253662
0.03684400022029877,0.14764581620693207
0.035699523985385895,0.1373027116060257
0.03065204620361328,0.12526825070381165
0.034328024834394455,0.13411974906921387
0.046656955033540726,0.15180158615112305
0.050052717328071594,0.16987162828445435
0.041193023324012756,0.138652503490448
0.050171803683042526,0.1578177958726883
0.0520288348197937,0.17285913228988647
0.039079345762729645,0.15087710320949554
0.03323020040988922,0.1352388858795166
0.04564845189452171,0.16091230511665344
0.03974637761712074,0.15124531090259552
0.03775728493928909,0.15727880597114563
0.047840531915426254,0.1511601209640503
0.04907377064228058,0.1772891879081726
0.04506472870707512,0.16587387025356293
0.04668449983000755,0.15597902238368988
0.03535834699869156,0.14362242817878723
0.05005044862627983,0.16666744649410248
0.053346361964941025,0.1685105711221695
0.04131948575377464,0.14973562955856323
